"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"9636",8597.32510711064,7.14963427589426,0.0984228030538444,0,0,"ISG15","ENSG00000187608",TRUE,"Up",326.916309703549,120.940703763448,17073.7095104578
"2537",11537.1451835804,6.32699539521698,0.0832560883237378,0,0,"IFI6","ENSG00000126709",TRUE,"Up",326.916309703549,283.451083554938,22790.8392836059
"3725",6269.03133104,3.00224373635644,0.0620372962514642,0,0,"JUN","ENSG00000177606",TRUE,"Up",326.916309703549,1393.89180821109,11144.1708538689
"2633",1255.86788629061,4.32877370053458,0.107497807537975,0,0,"GBP1","ENSG00000117228",TRUE,"Up",326.916309703549,121.532730301879,2390.20304227934
"3428",1410.2575247951,3.79543594883397,0.0872549726937998,0,0,"IFI16","ENSG00000163565",TRUE,"Up",326.916309703549,191.923838491519,2628.59121109868
"467",2203.87190173225,6.05825380221966,0.123252177204798,0,0,"ATF3","ENSG00000162772",TRUE,"Up",326.916309703549,67.4931760148068,4340.2506274497
"64135",2537.93149838972,5.83134158708474,0.110330679029125,0,0,"IFIH1","ENSG00000115267",TRUE,"Up",326.916309703549,87.4172228640209,4988.44577391543
"3431",1279.36602167577,3.85948147378596,0.0876248008311043,0,0,"SP110","ENSG00000135899",TRUE,"Up",326.916309703549,165.769911823562,2392.96213152798
"9881",2421.32965827631,5.04887047721392,0.0960187948779794,0,0,"TRANK1","ENSG00000168016",TRUE,"Up",326.916309703549,138.496451512998,4704.16286503963
"64332",1346.36654221426,3.46707553523053,0.0885386563551279,0,0,"NFKBIZ","ENSG00000144802",TRUE,"Up",326.916309703549,219.35598487823,2473.37709955028
"83666",3386.51434488605,3.62619403202196,0.0664165754195399,0,0,"PARP9","ENSG00000138496",TRUE,"Up",326.916309703549,504.14316942685,6268.88552034524
"151636",3191.35512022713,3.11280057215634,0.0639909664751322,0,0,"DTX3L","ENSG00000163840",TRUE,"Up",326.916309703549,662.356124510654,5720.35411594362
"54625",6822.43793831068,3.72967458132538,0.0681943668591623,0,0,"PARP14","ENSG00000173193",TRUE,"Up",326.916309703549,951.90480734521,12692.9710692762
"5359",3635.86001043926,2.66544999590106,0.0604058695356782,0,0,"PLSCR1","ENSG00000188313",TRUE,"Up",326.916309703549,987.582888271422,6284.13713260711
"51191",2802.37215268967,5.14367195135073,0.0939993956243089,0,0,"HERC5","ENSG00000138646",TRUE,"Up",326.916309703549,153.199450881815,5451.54485449753
"91351",3727.65172071205,3.85709064387726,0.0738302025453719,0,0,"DDX60L","ENSG00000181381",TRUE,"Up",326.916309703549,479.997778553397,6975.30566287071
"3659",4414.23877011273,3.72159855816867,0.0617850977694395,0,0,"IRF1","ENSG00000125347",TRUE,"Up",326.916309703549,623.206062161197,8205.27147806426
"1958",2033.32583147768,6.97143576126441,0.152547845850332,0,0,"EGR1","ENSG00000120738",TRUE,"Up",326.916309703549,33.1085369652466,4033.54312599011
"3133",4930.57317954776,2.24542465892402,0.0571204095692579,0,0,"HLA-E","ENSG00000204592",TRUE,"Up",326.916309703549,1713.86079873567,8147.28556035986
"6890",6129.20523322313,2.9992301930939,0.0644221788233987,0,0,"TAP1","ENSG00000168394",TRUE,"Up",326.916309703549,1361.63862553918,10896.7718409071
"5698",1806.5222380612,3.27474602072127,0.0742282076016858,0,0,"PSMB9","ENSG00000240065",TRUE,"Up",326.916309703549,337.695862203486,3275.34861391891
"51251",4214.76273308003,2.85583631488179,0.0608700435282367,0,0,"NT5C3A","ENSG00000122643",TRUE,"Up",326.916309703549,1018.33438963074,7411.19107652932
"54809",1944.86026814852,4.32147295998482,0.0834030351073492,0,0,"SAMD9","ENSG00000205413",TRUE,"Up",326.916309703549,183.905705624263,3705.81483067278
"64761",2468.79155022699,3.11805527910359,0.0683043438471012,0,0,"PARP12","ENSG00000059378",TRUE,"Up",326.916309703549,507.615847311636,4429.96725314234
"84875",2262.22368479113,5.68588172733944,0.106298146005855,0,0,"PARP10","ENSG00000178685",TRUE,"Up",326.916309703549,84.1953556997942,4440.25201388246
"23586",5403.88635565239,5.5294260323959,0.0852022116940856,0,0,"RIGI","ENSG00000107201",TRUE,"Up",326.916309703549,227.127722740289,10580.6449885645
"9314",1091.09983306386,3.72723753710875,0.0898295248888932,0,0,"KLF4","ENSG00000136826",TRUE,"Up",326.916309703549,152.758797253413,2029.44086887432
"3433",17850.2370559638,8.34685452633114,0.0960692048453702,0,0,"IFIT2","ENSG00000119922",TRUE,"Up",326.916309703549,110.680371227525,35589.7937407001
"3437",11288.6533651228,7.501346412905,0.0875270512964543,0,0,"IFIT3","ENSG00000119917",TRUE,"Up",326.916309703549,122.935195922447,22454.3715343231
"3434",20403.5198398022,8.08303882680515,0.0847069347148822,0,0,"IFIT1","ENSG00000185745",TRUE,"Up",326.916309703549,148.744199714165,40658.2954798903
"8519",1531.14477676196,4.35280593111903,0.0950013938685918,0,0,"IFITM1","ENSG00000185885",TRUE,"Up",326.916309703549,142.031996585346,2920.25755693857
"3665",2799.21493317588,5.63935442919053,0.0947587538319601,0,0,"IRF7","ENSG00000185507",TRUE,"Up",326.916309703549,112.87661562233,5485.55325072942
"6737",1609.62310083353,3.03819425711028,0.0766158939577283,0,0,"TRIM21","ENSG00000132109",TRUE,"Up",326.916309703549,345.984107781248,2873.2620938858
"9246",4302.58025178563,3.22636576612599,0.0605414555702663,0,0,"UBE2L6","ENSG00000156587",TRUE,"Up",326.916309703549,832.647685778957,7772.5128177923
"116071",1267.82825548114,5.90290112691856,0.139510899608681,0,0,"BATF2","ENSG00000168062",TRUE,"Up",326.916309703549,41.2189201224462,2494.43759083983
"6773",5179.4455535871,3.16523250456763,0.0570904497813251,0,0,"STAT2","ENSG00000170581",TRUE,"Up",326.916309703549,1036.66600616491,9322.22510100928
"4938",9708.58794198993,4.09281539331481,0.0618543109770777,0,0,"OAS1","ENSG00000089127",TRUE,"Up",326.916309703549,1071.40776683759,18345.7681171423
"4940",11874.0306512216,3.49004305345157,0.0600936176300815,0,0,"OAS3","ENSG00000111331",TRUE,"Up",326.916309703549,1936.85019374595,21811.2111086972
"8638",5106.09782651259,8.44189229541648,0.157119841364845,0,0,"OASL","ENSG00000135114",TRUE,"Up",326.916309703549,29.1079747249537,10183.0876783002
"10379",1704.78676596872,2.73346991063901,0.0685811063262669,0,0,"IRF9","ENSG00000213928",TRUE,"Up",326.916309703549,443.742884910102,2965.83064702735
"4792",3970.26188897657,2.17185179044796,0.0562754646032316,0,0,"NFKBIA","ENSG00000100906",TRUE,"Up",326.916309703549,1443.32024320926,6497.20353474389
"5371",1842.94404738319,2.92027255701587,0.0708336932186485,0,0,"PML","ENSG00000140464",TRUE,"Up",326.916309703549,431.10230643744,3254.78578832893
"3669",2362.49249028401,4.01324153521466,0.0783348033990876,0,0,"ISG20","ENSG00000172183",TRUE,"Up",326.916309703549,273.318435396293,4451.66654517172
"84166",1444.45217637511,3.83427041949173,0.0879263213670976,0,0,"NLRC5","ENSG00000140853",TRUE,"Up",326.916309703549,188.290805610794,2700.61354713942
"3430",2905.50831903723,4.13416836148726,0.0733655118818581,0,0,"IFI35","ENSG00000068079",TRUE,"Up",326.916309703549,316.087118076191,5494.92951999828
"5366",2216.2625104561,3.26053425889931,0.0755436370806387,0,0,"PMAIP1","ENSG00000141682",TRUE,"Up",326.916309703549,419.337877199017,4013.18714371319
"7538",2562.32927126662,2.77277776072645,0.0610131348738791,0,0,"ZFP36","ENSG00000128016",TRUE,"Up",326.916309703549,653.806198947033,4470.8523435862
"57664",2376.25647076569,7.89424908690084,0.188814449225263,0,0,"PLEKHA4","ENSG00000105559",TRUE,"Up",326.916309703549,20.3936893515651,4732.11925217981
"25939",3385.45545385645,2.92842917153282,0.0664182152003777,0,0,"SAMHD1","ENSG00000101347",TRUE,"Up",326.916309703549,786.015753156186,5984.89515455672
"57169",5133.84757908423,2.53084368066232,0.0606730629638592,0,0,"ZNFX1","ENSG00000124201",TRUE,"Up",326.916309703549,1510.98588035281,8756.70927781564
"11054",4667.34380230767,2.08957772609656,0.0542488862569672,0,0,"OGFR","ENSG00000060491",TRUE,"Up",326.916309703549,1774.39277692117,7560.29482769417
